datetime,kwh,temperatureF,temperatureC,humidity,dewpointC
2019-12-13 6:00:00,0.3137,70.36,21.31111111,0.92,1.495111111
2019-12-13 7:00:00,0.3358,71.22,21.78888889,0.92,1.972888889
2019-12-13 8:00:00,0.3365,72.87,22.70555556,0.91,2.887555556
2019-12-13 9:00:00,0.3666,75.89,24.38333333,0.87,4.557333333
2019-12-13 10:00:00,0.4783,78.52,25.84444444,0.8,6.004444444
2019-12-13 11:00:00,1.5723,79.86,26.58888889,0.75,6.738888889
2019-12-13 12:00:00,1.5579,80.59,26.99444444,0.7,7.134444444
2019-12-13 13:00:00,1.5728,81.29,27.38333333,0.66,7.515333333
2019-12-13 14:00:00,2.1357,81.64,27.57777778,0.62,7.701777778
2019-12-13 15:00:00,2.1631,81.26,27.36666667,0.61,7.488666667
2019-12-13 16:00:00,1.8282,79.48,26.37777778,0.61,6.499777778
2019-12-13 17:00:00,0.8589,78.98,26.1,0.64,6.228
2019-12-13 18:00:00,0.6061,77.64,25.35555556,0.67,5.489555556
2019-12-13 19:00:00,0.6045,75.33,24.07222222,0.7,4.212222222
2019-12-13 20:00:00,0.3444,74.62,23.67777778,0.72,3.821777778
2019-12-13 21:00:00,0.3469,73.95,23.30555556,0.75,3.455555556
2019-12-13 22:00:00,0.3313,73.19,22.88333333,0.79,3.041333333
2019-12-13 23:00:00,0.3528,72.16,22.31111111,0.83,2.477111111
2019-12-14 0:00:00,0.3303,71.29,21.82777778,0.86,1.999777778
2019-12-14 1:00:00,0.365,70.88,21.6,0.87,1.774
2019-12-14 2:00:00,0.3246,69.82,21.01111111,0.9,1.191111111
2019-12-14 3:00:00,0.6336,69.5,20.83333333,0.92,1.017333333
2019-12-14 4:00:00,0.3384,68.95,20.52777778,0.93,0.7137777778
2019-12-14 5:00:00,0.3472,68.06,20.03333333,0.96,0.2253333333
2019-12-14 6:00:00,0.337,68.81,20.45,0.94,0.638
2019-12-14 7:00:00,0.3398,69,20.55555556,0.94,0.7435555556
2019-12-14 8:00:00,0.3181,71.55,21.97222222,0.91,2.154222222
2019-12-14 9:00:00,0.347,76.04,24.46666667,0.84,4.634666667
2019-12-14 10:00:00,0.3448,79.82,26.56666667,0.78,6.722666667
2019-12-14 11:00:00,0.9299,82.19,27.88333333,0.71,8.025333333
2019-12-14 12:00:00,0.9968,83.6,28.66666667,0.63,8.792666667
2019-12-14 13:00:00,1.0595,82.93,28.29444444,0.63,8.420444444
2019-12-14 14:00:00,0.9941,82.2,27.88888889,0.62,8.012888889
2019-12-14 15:00:00,1.5436,81.61,27.56111111,0.61,7.683111111
2019-12-14 16:00:00,1.1727,80.53,26.96111111,0.61,7.083111111
2019-12-14 17:00:00,1.016,79.68,26.48888889,0.62,6.612888889
2019-12-14 18:00:00,0.9198,78.21,25.67222222,0.63,5.798222222
2019-12-14 19:00:00,0.8714,75.76,24.31111111,0.65,4.441111111
2019-12-14 20:00:00,0.6229,73.65,23.13888889,0.69,3.276888889
2019-12-14 21:00:00,0.5876,71.64,22.02222222,0.72,2.166222222
2019-12-14 22:00:00,0.374,69.14,20.63333333,0.76,0.7853333333
2019-12-14 23:00:00,0.5317,67.03,19.46111111,0.8,-0.3788888889
2019-12-15 0:00:00,0.3499,65.46,18.58888889,0.84,-1.243111111
2019-12-15 1:00:00,0.3554,63.46,17.47777778,0.87,-2.348222222
2019-12-15 2:00:00,0.3253,62.55,16.97222222,0.89,-2.849777778
2019-12-15 3:00:00,0.6336,61.44,16.35555556,0.91,-3.462444444
2019-12-15 4:00:00,0.3326,60.3,15.72222222,0.92,-4.093777778
2019-12-15 5:00:00,0.3502,58.01,14.45,0.93,-5.364
2019-12-15 6:00:00,0.3113,56.92,13.84444444,0.94,-5.967555556
2019-12-15 7:00:00,0.3215,56.9,13.83333333,0.92,-5.982666667
2019-12-15 8:00:00,0.3211,59.35,15.19444444,0.84,-4.637555556
2019-12-15 9:00:00,0.3306,64.42,18.01111111,0.78,-1.832888889
2019-12-15 10:00:00,0.3233,69.8,21,0.76,1.152
2019-12-15 11:00:00,0.3239,74.2,23.44444444,0.69,3.582444444
2019-12-15 12:00:00,0.3284,78.27,25.70555556,0.6,5.825555556
2019-12-15 13:00:00,0.3436,80.3,26.83333333,0.56,6.945333333
2019-12-15 14:00:00,0.9799,80.8,27.11111111,0.54,7.219111111
2019-12-15 15:00:00,1.2944,80.39,26.88333333,0.54,6.991333333
2019-12-15 16:00:00,1.1175,79.11,26.17222222,0.55,6.282222222
2019-12-15 17:00:00,1.1977,77.65,25.36111111,0.59,5.479111111
2019-12-15 18:00:00,0.6727,75.59,24.21666667,0.65,4.346666667
2019-12-15 19:00:00,0.9038,74.09,23.38333333,0.69,3.521333333
2019-12-15 20:00:00,0.5808,73.16,22.86666667,0.72,3.010666667
2019-12-15 21:00:00,0.5774,72.39,22.43888889,0.75,2.588888889
2019-12-15 22:00:00,0.3388,71.24,21.8,0.78,1.956
2019-12-15 23:00:00,0.363,70.72,21.51111111,0.8,1.671111111
2019-12-16 0:00:00,0.3212,70.68,21.48888889,0.83,1.654888889
2019-12-16 1:00:00,0.3407,70.68,21.48888889,0.85,1.658888889
2019-12-16 2:00:00,0.3327,70.79,21.55,0.88,1.726
2019-12-16 3:00:00,0.6489,70.72,21.51111111,0.9,1.691111111
2019-12-16 4:00:00,0.318,69.7,20.94444444,0.91,1.126444444
2019-12-16 5:00:00,0.3472,68.85,20.47222222,0.92,0.6562222222
2019-12-16 6:00:00,0.322,68.44,20.24444444,0.93,0.4304444444
2019-12-16 7:00:00,0.334,69.4,20.77777778,0.93,0.9637777778
2019-12-16 8:00:00,0.3208,71.99,22.21666667,0.9,2.396666667
2019-12-16 9:00:00,1.1855,76.71,24.83888889,0.82,5.002888889
2019-12-16 10:00:00,1.5468,80.13,26.73888889,0.76,6.890888889
2019-12-16 11:00:00,1.5705,81.48,27.48888889,0.73,7.634888889
2019-12-16 12:00:00,1.857,81.86,27.7,0.71,7.842
2019-12-16 13:00:00,2.2218,82.66,28.14444444,0.65,8.274444444
2019-12-16 14:00:00,2.1499,82.59,28.10555556,0.63,8.231555556
2019-12-16 15:00:00,1.0379,81.62,27.56666667,0.63,7.692666667
2019-12-16 16:00:00,1.326,80.14,26.74444444,0.65,6.874444444
2019-12-16 17:00:00,0.9935,79.43,26.35,0.69,6.488
2019-12-16 18:00:00,0.9571,77.96,25.53333333,0.74,5.681333333
2019-12-16 19:00:00,0.9092,77.13,25.07222222,0.78,5.228222222
2019-12-16 20:00:00,0.624,76.63,24.79444444,0.8,4.954444444
2019-12-16 21:00:00,0.5975,76.26,24.58888889,0.81,4.750888889
2019-12-16 22:00:00,0.6352,76.31,24.61666667,0.83,4.782666667
2019-12-16 23:00:00,0.6154,76.29,24.60555556,0.85,4.775555556
2019-12-17 0:00:00,0.6219,76.25,24.58333333,0.87,4.757333333
2019-12-17 1:00:00,0.3279,76.47,24.70555556,0.89,4.883555556
2019-12-17 2:00:00,0.6204,76.4,24.66666667,0.91,4.848666667
2019-12-17 3:00:00,0.346,75.44,24.13333333,0.92,4.317333333
2019-12-17 4:00:00,0.4745,75.08,23.93333333,0.92,4.117333333
2019-12-17 5:00:00,0.7774,74.06,23.36666667,0.94,3.554666667
2019-12-17 6:00:00,0.3437,73.27,22.92777778,0.95,3.117777778
2019-12-17 7:00:00,0.3465,73.72,23.17777778,0.94,3.365777778
2019-12-17 8:00:00,0.9556,76.52,24.73333333,0.9,4.913333333
2019-12-17 9:00:00,1.8322,79.15,26.19444444,0.85,6.364444444
2019-12-17 10:00:00,2.1727,81.94,27.74444444,0.77,7.898444444
2019-12-17 11:00:00,2.1944,83.12,28.4,0.73,8.546
2019-12-17 12:00:00,3.972,83.69,28.71666667,0.69,8.854666667
2019-12-17 13:00:00,5.6564,84.72,29.28888889,0.64,9.416888889
2019-12-17 14:00:00,3.9365,84.72,29.28888889,0.63,9.414888889
2019-12-17 15:00:00,2.2013,83.94,28.85555556,0.62,8.979555556
2019-12-17 16:00:00,2.1643,82.55,28.08333333,0.63,8.209333333
2019-12-17 17:00:00,1.7709,81.23,27.35,0.67,7.484
2019-12-17 18:00:00,2.6017,79.57,26.42777778,0.72,6.571777778
2019-12-17 19:00:00,2.2235,77.98,25.54444444,0.76,5.696444444
2019-12-17 20:00:00,7.6377,76.95,24.97222222,0.78,5.128222222
2019-12-17 21:00:00,1.6649,75.95,24.41666667,0.81,4.578666667
2019-12-17 22:00:00,1.3904,74.72,23.73333333,0.83,3.899333333
2019-12-17 23:00:00,0.8873,74.01,23.33888889,0.85,3.508888889
2019-12-18 0:00:00,1.002,73.76,23.2,0.87,3.374
2019-12-18 1:00:00,1.125,73.45,23.02777778,0.89,3.205777778
2019-12-18 2:00:00,0.8547,72.78,22.65555556,0.94,2.843555556
2019-12-18 3:00:00,0.6274,71.86,22.14444444,0.96,2.336444444
2019-12-18 4:00:00,1.4312,72.31,22.39444444,0.96,2.586444444
2019-12-18 5:00:00,2.6906,72.22,22.34444444,0.97,2.538444444
2019-12-18 6:00:00,2.5738,71.8,22.11111111,0.96,2.303111111
2019-12-18 7:00:00,0.6994,71.95,22.19444444,0.94,2.382444444
2019-12-18 8:00:00,1.3399,72.21,22.33888889,0.92,2.522888889
2019-12-18 9:00:00,1.8319,72.87,22.70555556,0.88,2.881555556
2019-12-18 10:00:00,1.8422,74.38,23.54444444,0.84,3.712444444
2019-12-18 11:00:00,2.0801,76.56,24.75555556,0.79,4.913555556
2019-12-18 12:00:00,2.0114,77.45,25.25,0.77,5.404
2019-12-18 13:00:00,2.0723,77.56,25.31111111,0.74,5.459111111
2019-12-18 14:00:00,2.0079,76.76,24.86666667,0.75,5.016666667
2019-12-18 15:00:00,0.8712,76.03,24.46111111,0.74,4.609111111
2019-12-18 16:00:00,1.5482,74.14,23.41111111,0.74,3.559111111
2019-12-18 17:00:00,1.2511,71.2,21.77777778,0.75,1.927777778
2019-12-18 18:00:00,1.3667,68.51,20.28333333,0.76,0.4353333333
2019-12-18 19:00:00,1.2848,66.38,19.1,0.77,-0.746
2019-12-18 20:00:00,0.9669,64.59,18.10555556,0.78,-1.738444444
2019-12-18 21:00:00,0.6457,63.63,17.57222222,0.8,-2.267777778
2019-12-18 22:00:00,0.6467,63.03,17.23888889,0.81,-2.599111111
2019-12-18 23:00:00,0.7168,62.37,16.87222222,0.82,-2.963777778
2019-12-19 0:00:00,0.3588,62.03,16.68333333,0.83,-3.150666667
2019-12-19 1:00:00,0.3177,61.59,16.43888889,0.84,-3.393111111
2019-12-19 2:00:00,0.3464,61.35,16.30555556,0.88,-3.518444444
2019-12-19 3:00:00,0.364,61.78,16.54444444,0.9,-3.275555556
2019-12-19 4:00:00,0.5549,62.14,16.74444444,0.91,-3.073555556
2019-12-19 5:00:00,0.4696,61.42,16.34444444,0.92,-3.471555556
2019-12-19 6:00:00,3.0775,61.34,16.3,0.93,-3.514
2019-12-19 7:00:00,0.3125,60.45,15.80555556,0.93,-4.008444444
2019-12-19 8:00:00,0.9266,61.76,16.53333333,0.93,-3.280666667
2019-12-19 9:00:00,1.5303,64.56,18.08888889,0.91,-1.729111111
2019-12-19 10:00:00,1.5527,67.14,19.52222222,0.87,-0.3037777778
2019-12-19 11:00:00,1.7554,68.35,20.19444444,0.83,0.3604444444
2019-12-19 12:00:00,1.5978,69.15,20.63888889,0.8,0.7988888889
2019-12-19 13:00:00,1.6092,70,21.11111111,0.78,1.267111111
2019-12-19 14:00:00,1.5392,70.41,21.33888889,0.76,1.490888889
2019-12-19 15:00:00,0.376,69.61,20.89444444,0.77,1.048444444
2019-12-19 16:00:00,0.4183,68.77,20.42777778,0.77,0.5817777778
2019-12-19 17:00:00,0.7657,67.98,19.98888889,0.78,0.1448888889
2019-12-19 18:00:00,1.2633,68.43,20.23888889,0.78,0.3948888889
2019-12-19 19:00:00,0.9327,67.52,19.73333333,0.77,-0.1126666667
2019-12-19 20:00:00,1.174,67.29,19.60555556,0.77,-0.2404444444
2019-12-19 21:00:00,1.3756,67.54,19.74444444,0.78,-0.09955555556
2019-12-19 22:00:00,0.8218,67.78,19.87777778,0.79,0.03577777778
2019-12-19 23:00:00,0.7211,67.92,19.95555556,0.82,0.1195555556
2019-12-20 0:00:00,0.3251,67.86,19.92222222,0.85,0.09222222222
2019-12-20 1:00:00,0.3484,67.75,19.86111111,0.86,0.03311111111
2019-12-20 2:00:00,0.3311,68.01,20.00555556,0.9,0.1855555556
2019-12-20 3:00:00,0.3521,68.26,20.14444444,0.9,0.3244444444
2019-12-20 4:00:00,0.3356,68.19,20.10555556,0.91,0.2875555556
2019-12-20 5:00:00,0.7415,68.24,20.13333333,0.91,0.3153333333
2019-12-20 6:00:00,1.6196,68.04,20.02222222,0.91,0.2042222222
2019-12-20 7:00:00,0.5757,68.21,20.11666667,0.91,0.2986666667
2019-12-20 8:00:00,2.7255,69.39,20.77222222,0.87,0.9462222222
2019-12-20 9:00:00,1.6009,71.18,21.76666667,0.82,1.930666667
2019-12-20 10:00:00,1.7087,72.99,22.77222222,0.78,2.928222222
2019-12-20 11:00:00,1.7383,74.46,23.58888889,0.72,3.732888889
2019-12-20 12:00:00,1.8599,75.14,23.96666667,0.69,4.104666667
2019-12-20 13:00:00,1.5879,76.08,24.48888889,0.66,4.620888889
2019-12-20 14:00:00,1.6958,75.64,24.24444444,0.65,4.374444444
2019-12-20 15:00:00,0.3756,74.9,23.83333333,0.65,3.963333333
2019-12-20 16:00:00,0.4988,73.5,23.05555556,0.67,3.189555556
2019-12-20 17:00:00,0.7641,73.21,22.89444444,0.68,3.030444444
2019-12-20 18:00:00,1.0036,72.22,22.34444444,0.72,2.488444444
2019-12-20 19:00:00,1.4108,71.67,22.03888889,0.73,2.184888889
2019-12-20 20:00:00,1.1447,71.36,21.86666667,0.75,2.016666667
2019-12-20 21:00:00,0.8014,71.32,21.84444444,0.77,1.998444444
2019-12-20 22:00:00,0.6941,71.21,21.78333333,0.8,1.943333333
2019-12-20 23:00:00,0.4798,71.68,22.04444444,0.83,2.210444444
2019-12-21 0:00:00,0.5263,71.56,21.97777778,0.85,2.147777778
2019-12-21 1:00:00,0.3467,71.68,22.04444444,0.87,2.218444444
2019-12-21 2:00:00,0.3522,71.39,21.88333333,0.9,2.063333333
2019-12-21 3:00:00,0.3615,70.41,21.33888889,0.91,1.520888889
2019-12-21 4:00:00,0.3608,69.69,20.93888889,0.92,1.122888889
2019-12-21 5:00:00,0.6726,69.3,20.72222222,0.92,0.9062222222
2019-12-21 6:00:00,0.7412,68.67,20.37222222,0.92,0.5562222222
2019-12-21 7:00:00,1.9092,70.12,21.17777778,0.91,1.359777778
2019-12-21 8:00:00,2.6299,71.55,21.97222222,0.87,2.146222222
2019-12-21 9:00:00,1.9075,73.24,22.91111111,0.82,3.075111111
2019-12-21 10:00:00,2.8482,75.01,23.89444444,0.78,4.050444444
2019-12-21 11:00:00,2.4868,76.3,24.61111111,0.73,4.757111111
2019-12-21 12:00:00,1.8679,76.58,24.76666667,0.7,4.906666667
2019-12-21 13:00:00,1.8527,75.66,24.25555556,0.7,4.395555556
2019-12-21 14:00:00,2.6738,75.15,23.97222222,0.7,4.112222222
2019-12-21 15:00:00,0.9358,74.81,23.78333333,0.7,3.923333333
2019-12-21 16:00:00,1.4075,74.33,23.51666667,0.71,3.658666667
2019-12-21 17:00:00,1.2738,74.18,23.43333333,0.72,3.577333333
2019-12-21 18:00:00,1.4355,73.66,23.14444444,0.74,3.292444444
2019-12-21 19:00:00,4.3875,72.91,22.72777778,0.75,2.877777778
2019-12-21 20:00:00,3.3627,72.41,22.45,0.75,2.6
2019-12-21 21:00:00,2.3888,72.23,22.35,0.76,2.502
2019-12-21 22:00:00,2.1853,72.2,22.33333333,0.78,2.489333333
2019-12-21 23:00:00,0.7712,72.21,22.33888889,0.79,2.496888889
2019-12-22 0:00:00,0.7409,72.37,22.42777778,0.81,2.589777778
2019-12-22 1:00:00,0.7602,72.83,22.68333333,0.83,2.849333333
2019-12-22 2:00:00,0.6101,72.6,22.55555556,0.85,2.725555556
2019-12-22 3:00:00,0.8951,72,22.22222222,0.87,2.396222222
2019-12-22 4:00:00,0.6071,71.04,21.68888889,0.88,1.864888889
2019-12-22 5:00:00,0.5987,70.52,21.4,0.89,1.578
2019-12-22 6:00:00,0.8679,69.88,21.04444444,0.9,1.224444444
2019-12-22 7:00:00,1.7707,72.02,22.23333333,0.86,2.405333333
2019-12-22 8:00:00,1.2617,72.91,22.72777778,0.84,2.895777778
2019-12-22 9:00:00,4.2932,74.73,23.73888889,0.81,3.900888889
2019-12-22 10:00:00,2.1629,76.16,24.53333333,0.77,4.687333333
2019-12-22 11:00:00,2.0034,77.11,25.06111111,0.73,5.207111111
2019-12-22 12:00:00,2.8353,77.77,25.42777778,0.68,5.563777778
2019-12-22 13:00:00,2.8984,76.63,24.79444444,0.69,4.932444444
2019-12-22 14:00:00,2.8201,76.07,24.48333333,0.69,4.621333333
2019-12-22 15:00:00,1.2761,75.73,24.29444444,0.69,4.432444444
2019-12-22 16:00:00,1.6813,74.89,23.82777778,0.71,3.969777778
2019-12-22 17:00:00,1.5686,74.68,23.71111111,0.72,3.855111111
2019-12-22 18:00:00,1.7148,74.85,23.80555556,0.74,3.953555556
2019-12-22 19:00:00,2.4618,74.73,23.73888889,0.75,3.888888889
2019-12-22 20:00:00,3.5187,74.67,23.70555556,0.76,3.857555556
2019-12-22 21:00:00,3.218,74.27,23.48333333,0.78,3.639333333
2019-12-22 22:00:00,2.3092,74.05,23.36111111,0.81,3.523111111
2019-12-22 23:00:00,1.6896,73.32,22.95555556,0.85,3.125555556
2019-12-23 0:00:00,1.1687,72.11,22.28333333,0.88,2.459333333
2019-12-23 1:00:00,0.9367,72.1,22.27777778,0.91,2.459777778
2019-12-23 2:00:00,0.7825,71.77,22.09444444,0.95,2.284444444
2019-12-23 3:00:00,0.6503,71.53,21.96111111,0.96,2.153111111
2019-12-23 4:00:00,0.9926,70.9,21.61111111,0.97,1.805111111
2019-12-23 5:00:00,2.8014,70.69,21.49444444,0.98,1.690444444
2019-12-23 6:00:00,1.6268,71.11,21.72777778,0.95,1.917777778
2019-12-23 7:00:00,1.5578,70.71,21.50555556,0.95,1.695555556
2019-12-23 8:00:00,1.5701,70.76,21.53333333,0.94,1.721333333
2019-12-23 9:00:00,3.5043,71.11,21.72777778,0.92,1.911777778
2019-12-23 10:00:00,2.927,71.49,21.93888889,0.89,2.116888889
2019-12-23 11:00:00,2.6097,71.91,22.17222222,0.86,2.344222222
2019-12-23 12:00:00,2.6307,73.11,22.83888889,0.81,3.000888889
2019-12-23 13:00:00,2.9821,74.18,23.43333333,0.76,3.585333333
2019-12-23 14:00:00,3.7114,74.45,23.58333333,0.73,3.729333333
2019-12-23 15:00:00,2.3466,73.65,23.13888889,0.72,3.282888889
2019-12-23 16:00:00,3.3328,72.34,22.41111111,0.72,2.555111111
2019-12-23 17:00:00,1.9982,71.63,22.01666667,0.7,2.156666667
2019-12-23 18:00:00,1.7122,69.87,21.03888889,0.7,1.178888889
2019-12-23 19:00:00,1.6715,67.83,19.90555556,0.7,0.04555555556
2019-12-23 20:00:00,1.3436,66.68,19.26666667,0.74,-0.5853333333
2019-12-23 21:00:00,0.5564,65.9,18.83333333,0.77,-1.012666667
2019-12-23 22:00:00,0.54,64.84,18.24444444,0.81,-1.593555556
2019-12-23 23:00:00,0.4974,64.45,18.02777778,0.83,-1.806222222
2019-12-24 0:00:00,0.535,63.79,17.66111111,0.84,-2.170888889
2019-12-24 1:00:00,0.3737,63.01,17.22777778,0.86,-2.600222222
2019-12-24 2:00:00,0.5021,62.58,16.98888889,0.88,-2.835111111
2019-12-24 3:00:00,0.3339,61.82,16.56666667,0.88,-3.257333333
2019-12-24 4:00:00,0.3474,60.66,15.92222222,0.88,-3.901777778
2019-12-24 5:00:00,0.3474,58.82,14.9,0.89,-4.922
2019-12-24 6:00:00,0.4205,57.4,14.11111111,0.9,-5.708888889
2019-12-24 7:00:00,1.5953,57.64,14.24444444,0.89,-5.577555556
2019-12-24 8:00:00,1.5842,59.42,15.23333333,0.86,-4.594666667
2019-12-24 9:00:00,1.3026,62.1,16.72222222,0.82,-3.113777778
2019-12-24 10:00:00,0.3317,64.82,18.23333333,0.77,-1.612666667
2019-12-24 11:00:00,1.6761,67.4,19.66666667,0.71,-0.1913333333
2019-12-24 12:00:00,2.9249,70,21.11111111,0.64,1.239111111
2019-12-24 13:00:00,1.872,71.64,22.02222222,0.6,2.142222222
2019-12-24 14:00:00,2.0175,72.94,22.74444444,0.56,2.856444444
2019-12-24 15:00:00,2.3123,73.53,23.07222222,0.53,3.178222222
2019-12-24 16:00:00,2.1383,70.88,21.6,0.58,1.716
2019-12-24 17:00:00,2.5825,69.43,20.79444444,0.63,0.9204444444
2019-12-24 18:00:00,2.3353,67.54,19.74444444,0.68,-0.1195555556
2019-12-24 19:00:00,2.9289,66.15,18.97222222,0.71,-0.8857777778
2019-12-24 20:00:00,2.3156,65.01,18.33888889,0.73,-1.515111111
2019-12-24 21:00:00,1.823,64.03,17.79444444,0.76,-2.053555556
2019-12-24 22:00:00,1.1196,62.81,17.11666667,0.8,-2.723333333
2019-12-24 23:00:00,0.3583,62.1,16.72222222,0.83,-3.111777778
2019-12-25 0:00:00,0.3764,61.65,16.47222222,0.85,-3.357777778
2019-12-25 1:00:00,0.3546,61.26,16.25555556,0.87,-3.570444444
2019-12-25 2:00:00,0.3469,60.5,15.83333333,0.9,-3.986666667
2019-12-25 3:00:00,0.5403,60.44,15.8,0.94,-4.012
2019-12-25 4:00:00,0.3578,61.03,16.12777778,0.95,-3.682222222
2019-12-25 5:00:00,0.4582,60.55,15.86111111,0.96,-3.946888889
2019-12-25 6:00:00,0.906,60.33,15.73888889,0.98,-4.065111111
2019-12-25 7:00:00,2.5721,61.79,16.55,0.98,-3.254
2019-12-25 8:00:00,1.5364,63.38,17.43333333,0.95,-2.376666667
2019-12-25 9:00:00,2.3603,65.72,18.73333333,0.92,-1.082666667
2019-12-25 10:00:00,0.8322,68.49,20.27222222,0.89,0.4502222222
2019-12-25 11:00:00,1.9022,71.57,21.98333333,0.82,2.147333333
2019-12-25 12:00:00,3.1159,75.46,24.14444444,0.76,4.296444444
2019-12-25 13:00:00,5.0362,79.12,26.17777778,0.68,6.313777778
2019-12-25 14:00:00,7.0365,79.48,26.37777778,0.66,6.509777778
2019-12-25 15:00:00,3.5136,78.16,25.64444444,0.67,5.778444444
2019-12-25 16:00:00,4.263,75.59,24.21666667,0.7,4.356666667
2019-12-25 17:00:00,5.1486,75.19,23.99444444,0.7,4.134444444
2019-12-25 18:00:00,3.0527,74.29,23.49444444,0.72,3.638444444
2019-12-25 19:00:00,1.7786,73.72,23.17777778,0.72,3.321777778
2019-12-25 20:00:00,2.6796,72.3,22.38888889,0.75,2.538888889
2019-12-25 21:00:00,2.4342,71.63,22.01666667,0.78,2.172666667
2019-12-25 22:00:00,0.4253,71.12,21.73333333,0.81,1.895333333
2019-12-25 23:00:00,0.5536,71.19,21.77222222,0.84,1.940222222
2019-12-26 0:00:00,0.6462,70.89,21.60555556,0.87,1.779555556
2019-12-26 1:00:00,0.3866,70.82,21.56666667,0.88,1.742666667
2019-12-26 2:00:00,0.3885,70.37,21.31666667,0.9,1.496666667
2019-12-26 3:00:00,0.8325,69.34,20.74444444,0.91,0.9264444444
2019-12-26 4:00:00,0.4094,68.54,20.3,0.92,0.484
2019-12-26 5:00:00,2.0951,68.17,20.09444444,0.93,0.2804444444
2019-12-26 6:00:00,2.3909,68.53,20.29444444,0.93,0.4804444444
2019-12-26 7:00:00,0.6666,69.22,20.67777778,0.92,0.8617777778
2019-12-26 8:00:00,2.2356,71.33,21.85,0.91,2.032
2019-12-26 9:00:00,0.4894,75.35,24.08333333,0.85,4.253333333
2019-12-26 10:00:00,0.6027,77.51,25.28333333,0.81,5.445333333
2019-12-26 11:00:00,0.8242,78.26,25.7,0.78,5.856
2019-12-26 12:00:00,2.2345,79.05,26.13888889,0.74,6.286888889
2019-12-26 13:00:00,1.9433,78.47,25.81666667,0.72,5.960666667
2019-12-26 14:00:00,2.2748,78.17,25.65,0.71,5.792
2019-12-26 15:00:00,2.064,77.45,25.25,0.72,5.394
2019-12-26 16:00:00,1.8482,76.72,24.84444444,0.72,4.988444444
2019-12-26 17:00:00,1.8268,76.53,24.73888889,0.72,4.882888889
2019-12-26 18:00:00,1.9452,75.37,24.09444444,0.77,4.248444444
2019-12-26 19:00:00,2.0185,74.51,23.61666667,0.77,3.770666667
2019-12-26 20:00:00,1.7,73.72,23.17777778,0.79,3.335777778
2019-12-26 21:00:00,1.5754,73.23,22.90555556,0.81,3.067555556
2019-12-26 22:00:00,0.4626,72.96,22.75555556,0.83,2.921555556
2019-12-26 23:00:00,0.4311,72.84,22.68888889,0.85,2.858888889
2019-12-27 0:00:00,0.3659,73.06,22.81111111,0.87,2.985111111
2019-12-27 1:00:00,0.3604,73.02,22.78888889,0.89,2.966888889
2019-12-27 2:00:00,0.3516,72.54,22.52222222,0.92,2.706222222
2019-12-27 3:00:00,0.3462,72,22.22222222,0.93,2.408222222
2019-12-27 4:00:00,0.3753,71.81,22.11666667,0.95,2.306666667
2019-12-27 5:00:00,1.2543,71.96,22.2,0.94,2.388
2019-12-27 6:00:00,1.8011,72.02,22.23333333,0.93,2.419333333
2019-12-27 7:00:00,1.9041,72.59,22.55,0.92,2.734
2019-12-27 8:00:00,1.2034,73.57,23.09444444,0.91,3.276444444
2019-12-27 9:00:00,1.0756,75.94,24.41111111,0.86,4.583111111
2019-12-27 10:00:00,2.1993,78.35,25.75,0.79,5.908
2019-12-27 11:00:00,1.3252,79.7,26.5,0.74,6.648
2019-12-27 12:00:00,2.5737,80.41,26.89444444,0.7,7.034444444
2019-12-27 13:00:00,2.314,80.73,27.07222222,0.68,7.208222222
2019-12-27 14:00:00,2.3144,80.6,27,0.67,7.134
2019-12-27 15:00:00,2.3197,79.82,26.56666667,0.67,6.700666667
2019-12-27 16:00:00,2.3323,77.96,25.53333333,0.71,5.675333333
2019-12-27 17:00:00,2.5686,77.06,25.03333333,0.75,5.183333333
2019-12-27 18:00:00,2.1973,76.15,24.52777778,0.78,4.683777778
2019-12-27 19:00:00,1.9135,75.09,23.93888889,0.79,4.096888889
2019-12-27 20:00:00,1.831,74.32,23.51111111,0.8,3.671111111
2019-12-27 21:00:00,1.2172,73.58,23.1,0.82,3.264
2019-12-27 22:00:00,0.8056,73.15,22.86111111,0.84,3.029111111
2019-12-27 23:00:00,0.8045,73.06,22.81111111,0.86,2.983111111
2019-12-28 0:00:00,0.7862,73.14,22.85555556,0.87,3.029555556
2019-12-28 1:00:00,0.6955,72.77,22.65,0.9,2.83
2019-12-28 2:00:00,0.8504,72.51,22.50555556,0.92,2.689555556
2019-12-28 3:00:00,0.374,72.12,22.28888889,0.93,2.474888889
2019-12-28 4:00:00,0.6679,72.34,22.41111111,0.94,2.599111111
2019-12-28 5:00:00,0.3607,72.72,22.62222222,0.93,2.808222222
2019-12-28 6:00:00,0.3491,72.31,22.39444444,0.93,2.580444444
2019-12-28 7:00:00,1.0139,73.08,22.82222222,0.92,3.006222222
2019-12-28 8:00:00,1.0681,74.14,23.41111111,0.92,3.595111111
2019-12-28 9:00:00,2.4672,76.55,24.75,0.87,4.924
2019-12-28 10:00:00,3.2665,78.21,25.67222222,0.83,5.838222222
2019-12-28 11:00:00,1.1907,79.22,26.23333333,0.8,6.393333333
2019-12-28 12:00:00,2.2143,79.65,26.47222222,0.77,6.626222222
2019-12-28 13:00:00,1.9517,79.58,26.43333333,0.77,6.587333333
2019-12-28 14:00:00,2.2123,79.95,26.63888889,0.74,6.786888889
